هرگز,چه
چه,توان
توان,کرد
کرد,که
که,سعی
سعی,من
من,و
و,دل
دل,باطل
باطل,بود
دوش,بر
بر,یاد
یاد,حریفان
حریفان,به
به,خرابات
خرابات,شدم
شدم,خم
خم,می
می,دیدم
دیدم,خون
خون,در
در,دل
دل,و
و,پا
پا,در
در,گل
گل,بود
بس,بگشتم
بگشتم,که
که,بپرسم
بپرسم,سبب
سبب,درد
درد,فراق
فراق,مفتی
مفتی,عقل
عقل,در
در,این
این,مسئله
مسئله,لایعقل
لایعقل,بود
راستی,خاتم
خاتم,فیروزه
فیروزه,بواسحاقی
بواسحاقی,خوش
خوش,درخشید
درخشید,ولی
ولی,دولت
دولت,مستعجل
مستعجل,بود
دیدی,آن
آن,قهقهه
قهقهه,کبک
کبک,خرامان
خرامان,حافظ
حافظ,که
که,ز
ز,سرپنجه
سرپنجه,شاهین
شاهین,قضا
قضا,غافل
غافل,بود
خستگان,را
را,چو
چو,طلب
طلب,باشد
باشد,و
و,قوت
قوت,نبود
نبود,گر
گر,تو
تو,بیداد
بیداد,کنی
کنی,شرط
شرط,مروت
مروت,نبود
ما,جفا
جفا,از
از,تو
تو,ندیدیم
ندیدیم,و
و,تو
تو,خود
خود,نپسندی
نپسندی,آنچه
آنچه,در
در,مذهب
مذهب,ارباب
ارباب,طریقت
طریقت,نبود
خیره,آن
آن,دیده
دیده,که
که,آبش
آبش,نبرد
نبرد,گریه
گریه,عشق
عشق,تیره
تیره,آن
آن,دل
دل,که
که,در
در,او
او,شمع
شمع,محبت
محبت,نبود
دولت,از
از,مرغ
مرغ,همایون
همایون,طلب
طلب,و
و,سایه
سایه,او
او,زان
زان,که
که,با
با,زاغ
زاغ,و
و,زغن
زغن,شهپر
شهپر,دولت
دولت,نبود
گر,مدد
مدد,خواستم
خواستم,از
از,پیر
پیر,مغان
مغان,عیب
عیب,مکن
مکن,شیخ
شیخ,ما
ما,گفت
گفت,که
که,در
در,صومعه
صومعه,همت
همت,نبود
چون,طهارت
طهارت,نبود
نبود,کعبه
کعبه,و
و,بتخانه
بتخانه,یکیست
یکیست,نبود
نبود,خیر
خیر,در
در,آن
آن,خانه
خانه,که
که,عصمت
عصمت,نبود
حافظا,علم
علم,و
و,ادب
ادب,ورز
ورز,که
که,در
در,مجلس
مجلس,شاه
شاه,هر
هر,که
که,را
را,نیست
نیست,ادب
ادب,لایق
لایق,صحبت
صحبت,نبود
قتل,این
این,خسته
خسته,به
به,شمشیر
شمشیر,تو
تو,تقدیر
تقدیر,نبود
نبود,ور
ور,نه
نه,هیچ
هیچ,از
از,دل
دل,بیرحم
بیرحم,تو
تو,تقصیر
تقصیر,نبود
من,دیوانه
دیوانه,چو
چو,زلف
زلف,تو
تو,رها
رها,میکردم
میکردم,هیچ
هیچ,لایقترم
لایقترم,از
از,حلقه
حلقه,زنجیر
زنجیر,نبود
یا,رب
رب,این
این,آینه
آینه,حسن
حسن,چه
چه,جوهر
جوهر,دارد
دارد,که
که,در
در,او
او,آه
آه,مرا
مرا,قوت
قوت,تأثیر
تأثیر,نبود
سر,ز
ز,حسرت
حسرت,به
به,در
در,میکدهها
میکدهها,برکردم
برکردم,چون
چون,شناسای
شناسای,تو
تو,در
در,صومعه
صومعه,یک
یک,پیر
پیر,نبود
نازنینتر,ز
ز,قدت
قدت,در
در,چمن
چمن,ناز
ناز,نرست
نرست,خوشتر
خوشتر,از
از,نقش
نقش,تو
تو,در
در,عالم
عالم,تصویر
تصویر,نبود
تا,مگر
مگر,همچو
همچو,صبا
صبا,باز
باز,به
به,کوی
کوی,تو
تو,رسم
رسم,حاصلم
حاصلم,دوش
دوش,به
به,جز
جز,ناله
ناله,شبگیر
شبگیر,نبود
آن,کشیدم
کشیدم,ز
ز,تو
تو,ای
ای,آتش
آتش,هجران
هجران,که
که,چو
چو,شمع
شمع,جز
جز,فنای
فنای,خودم
خودم,از
از,دست
دست,تو
تو,تدبیر
تدبیر,نبود
آیتی,بود
بود,عذاب
عذاب,انده
انده,حافظ
حافظ,بی
بی,تو
تو,که
که,بر
بر,هیچ
هیچ,کسش
کسش,حاجت
حاجت,تفسیر
تفسیر,نبود
دوش,در
در,حلقه
حلقه,ما
ما,قصه
قصه,گیسوی
گیسوی,تو
تو,بود
بود,تا
تا,دل
دل,شب
شب,سخن
سخن,از
از,سلسله
سلسله,موی
موی,تو
تو,بود
دل,که
که,از
از,ناوک
ناوک,مژگان
مژگان,تو
تو,در
در,خون
خون,میگشت
میگشت,باز
باز,مشتاق
مشتاق,کمانخانه
کمانخانه,ابروی
ابروی,تو
تو,بود
هم,عفاالله
عفاالله,صبا
صبا,کز
کز,تو
تو,پیامی
پیامی,میداد
میداد,ور
ور,نه
نه,در
در,کس
کس,نرسیدیم
نرسیدیم,که
که,از
از,کوی
کوی,تو
تو,بود
عالم,از
از,شور
شور,و
و,شر
شر,عشق
عشق,خبر
خبر,هیچ
هیچ,نداشت
نداشت,فتنه
فتنه,انگیز
انگیز,جهان
جهان,غمزه
غمزه,جادوی
جادوی,تو
تو,بود
من,سرگشته
سرگشته,هم
هم,از
از,اهل
اهل,سلامت
سلامت,بودم
بودم,دام
دام,راهم
راهم,شکن
شکن,طره
طره,هندوی
هندوی,تو
تو,بود
بگشا,بند
بند,قبا
قبا,تا
تا,بگشاید
بگشاید,دل
دل,من
من,که
که,گشادی
گشادی,که
که,مرا
مرا,بود
بود,ز
ز,پهلوی
پهلوی,تو
تو,بود
به,وفای
وفای,تو
تو,که
که,بر
بر,تربت
تربت,حافظ
حافظ,بگذر
بگذر,کز
کز,جهان
جهان,میشد
میشد,و
و,در
در,آرزوی
آرزوی,روی
روی,تو
تو,بود
دوش,میآمد
میآمد,و
و,رخساره
رخساره,برافروخته
برافروخته,بود
بود,تا
تا,کجا
کجا,باز
باز,دل
دل,غمزدهای
غمزدهای,سوخته
سوخته,بود
رسم,عاشق
عاشق,کشی
کشی,و
و,شیوه
شیوه,شهرآشوبی
شهرآشوبی,جامهای
جامهای,بود
بود,که
که,بر
بر,قامت
قامت,او
او,دوخته
دوخته,بود
جان,عشاق
عشاق,سپند
سپند,رخ
رخ,خود
خود,میدانست
میدانست,و
و,آتش
آتش,چهره
چهره,بدین
بدین,کار
کار,برافروخته
برافروخته,بود
گر,چه
چه,میگفت
میگفت,که
که,زارت
زارت,بکشم
بکشم,میدیدم
میدیدم,که
که,نهانش
نهانش,نظری
نظری,با
با,من
من,دلسوخته
دلسوخته,بود
کفر,زلفش
زلفش,ره
ره,دین
دین,میزد
میزد,و
و,آن
آن,سنگین
سنگین,دل
دل,در
در,پی
پی,اش
اش,مشعلی
مشعلی,از
از,چهره
چهره,برافروخته
برافروخته,بود
دل,بسی
بسی,خون
خون,به
به,کف
کف,آورد
آورد,ولی
ولی,دیده
دیده,بریخت
بریخت,الله
الله,الله
الله,که
که,تلف
تلف,کرد
کرد,و
و,که
که,اندوخته
اندوخته,بود
یار,مفروش
مفروش,به
به,دنیا
دنیا,که
که,بسی
بسی,سود
سود,نکرد
نکرد,آن
آن,که
که,یوسف
یوسف,به
به,زر
زر,ناسره
ناسره,بفروخته
بفروخته,بود
گفت,و
و,خوش
خوش,گفت
گفت,برو
برو,خرقه
خرقه,بسوزان
بسوزان,حافظ
حافظ,یا
یا,رب
رب,این
این,قلب
قلب,شناسی
شناسی,ز
ز,که
که,آموخته
آموخته,بود
یک,دو
دو,جامم
جامم,دی
دی,سحرگه
سحرگه,اتفاق
اتفاق,افتاده
افتاده,بود
بود,وز
وز,لب
لب,ساقی
ساقی,شرابم
شرابم,در
در,مذاق
مذاق,افتاده
افتاده,بود
از,سر
سر,مستی
مستی,دگر
دگر,با
با,شاهد
شاهد,عهد
عهد,شباب
شباب,رجعتی
رجعتی,میخواستم
میخواستم,لیکن
لیکن,طلاق
طلاق,افتاده
افتاده,بود
در,مقامات
مقامات,طریقت
طریقت,هر
هر,کجا
کجا,کردیم
کردیم,سیر
سیر,عافیت
عافیت,را
را,با
با,نظربازی
نظربازی,فراق
فراق,افتاده
افتاده,بود
ساقیا,جام
جام,دمادم
دمادم,ده
ده,که
که,در
در,سیر
سیر,طریق
طریق,هر
هر,که
که,عاشق
عاشق,وش
وش,نیامد
نیامد,در
در,نفاق
نفاق,افتاده
افتاده,بود
ای,معبر
معبر,مژدهای
مژدهای,فرما
فرما,که
که,دوشم
دوشم,آفتاب
آفتاب,در
در,شکرخواب
شکرخواب,صبوحی
صبوحی,هم
هم,وثاق
وثاق,افتاده
افتاده,بود
نقش,میبستم
میبستم,که
که,گیرم
گیرم,گوشهای
گوشهای,زان
زان,چشم
چشم,مست
مست,طاقت
طاقت,و
و,صبر
صبر,از
از,خم
خم,ابروش
ابروش,طاق
طاق,افتاده
افتاده,بود
گر,نکردی
نکردی,نصرت
نصرت,دین
دین,شاه
شاه,یحیی
یحیی,از
از,کرم
کرم,کار
کار,ملک
ملک,و
و,دین
دین,ز
ز,نظم
نظم,و
و,اتساق
اتساق,افتاده
افتاده,بود
حافظ,آن
آن,ساعت
ساعت,که
که,این
این,نظم
نظم,پریشان
پریشان,مینوشت
مینوشت,طایر
طایر,فکرش
فکرش,به
به,دام
دام,اشتیاق
اشتیاق,افتاده
افتاده,بود
گوهر,مخزن
مخزن,اسرار
اسرار,همان
همان,است
است,که
که,بود
بود,حقه
حقه,مهر
مهر,بدان
بدان,مهر
مهر,و
و,نشان
نشان,است
است,که
که,بود
عاشقان,زمره
زمره,ارباب
ارباب,امانت
امانت,باشند
باشند,لاجرم
لاجرم,چشم
چشم,گهربار
گهربار,همان
همان,است
است,که
که,بود
از,صبا
صبا,پرس
پرس,که
که,ما
ما,را
را,همه
همه,شب
شب,تا
تا,دم
دم,صبح
صبح,بوی
بوی,زلف
زلف,تو
تو,همان
همان,مونس
مونس,جان
جان,است
است,که
که,بود
طالب,لعل
لعل,و
و,گهر
گهر,نیست
نیست,وگرنه
وگرنه,خورشید
خورشید,همچنان
همچنان,در
در,عمل
عمل,معدن
معدن,و
و,کان
کان,است
است,که
که,بود
کشته,غمزه
غمزه,خود
خود,را
را,به
به,زیارت
زیارت,دریاب
دریاب,زان
زان,که
که,بیچاره
بیچاره,همان
همان,دلنگران
دلنگران,است
است,که
که,بود
رنگ,خون
خون,دل
دل,ما
ما,را
را,که
که,نهان
نهان,میداری
میداری,همچنان
همچنان,در
در,لب
لب,لعل
لعل,تو
تو,عیان
عیان,است
است,که
که,بود
زلف,هندوی
هندوی,تو
تو,گفتم
گفتم,که
که,دگر
دگر,ره
ره,نزند
نزند,سالها
سالها,رفت
رفت,و
و,بدان
بدان,سیرت
سیرت,و
و,سان
سان,است
است,که
که,بود
حافظا,بازنما
بازنما,قصه
قصه,خونابه
خونابه,چشم
چشم,که
که,بر
بر,این
این,چشمه
چشمه,همان
همان,آب
آب,روان
روان,است
است,که
که,بود
دیدم,به
به,خواب
خواب,خوش
خوش,که
که,به
به,دستم
دستم,پیاله
پیاله,بود
بود,تعبیر
تعبیر,رفت
رفت,و
و,کار
کار,به
به,دولت
دولت,حواله
حواله,بود
چل,سال
سال,رنج
رنج,و
و,غصه
غصه,کشیدیم
کشیدیم,و
و,عاقبت
عاقبت,تدبیر
تدبیر,ما
ما,به
به,دست
دست,شراب
شراب,دوساله
دوساله,بود
آن,نافه
نافه,مراد
مراد,که
که,میخواستم
میخواستم,ز
ز,بخت
بخت,در
در,چین
چین,زلف
زلف,آن
آن,بت
بت,مشکین
مشکین,کلاله
کلاله,بود
از,دست
دست,برده
برده,بود
بود,خمار
خمار,غمم
غمم,سحر
سحر,دولت
دولت,مساعد
مساعد,آمد
آمد,و
و,می
می,در
در,پیاله
پیاله,بود
بر,آستان
آستان,میکده
میکده,خون
خون,میخورم
میخورم,مدام
مدام,روزی
روزی,ما
ما,ز
ز,خوان
خوان,قدر
قدر,این
این,نواله
نواله,بود
هر,کو
کو,نکاشت
نکاشت,مهر
مهر,و
و,ز
ز,خوبی
خوبی,گلی
گلی,نچید
نچید,در
در,رهگذار
رهگذار,باد
باد,نگهبان
نگهبان,لاله
لاله,بود
بر,طرف
طرف,گلشنم
گلشنم,گذر
گذر,افتاد
افتاد,وقت
وقت,صبح
صبح,آن
آن,دم
دم,که
که,کار
کار,مرغ
مرغ,سحر
سحر,آه
آه,و
و,ناله
ناله,بود
دیدیم,شعر
شعر,دلکش
دلکش,حافظ
حافظ,به
به,مدح
مدح,شاه
شاه,یک
یک,بیت
بیت,از
از,این
این,قصیده
قصیده,به
به,از
از,صد
صد,رساله
رساله,بود
آن,شاه
شاه,تندحمله
تندحمله,که
که,خورشید
خورشید,شیرگیر
شیرگیر,پیشش
پیشش,به
به,روز
روز,معرکه
معرکه,کمتر
کمتر,غزاله
غزاله,بود
به,کوی
کوی,میکده
میکده,یا
یا,رب
رب,سحر
سحر,چه
چه,مشغله
مشغله,بود
بود,که
که,جوش
جوش,شاهد
شاهد,و
و,ساقی
ساقی,و
و,شمع
شمع,و
و,مشعله
مشعله,بود
حدیث,عشق
عشق,که
که,از
از,حرف
حرف,و
و,صوت
صوت,مستغنیست
مستغنیست,به
به,ناله
ناله,دف
دف,و
و,نی
نی,در
در,خروش
خروش,و
و,ولوله
ولوله,بود
مباحثی,که
که,در
در,آن
آن,مجلس
مجلس,جنون
جنون,میرفت
میرفت,ورای
ورای,مدرسه
مدرسه,و
و,قال
قال,و
و,قیل
قیل,مسئله
مسئله,بود
دل,از
از,کرشمه
کرشمه,ساقی
ساقی,به
به,شکر
شکر,بود
بود,ولی
ولی,ز
ز,نامساعدی
نامساعدی,بختش
بختش,اندکی
اندکی,گله
گله,بود
قیاس,کردم
کردم,و
و,آن
آن,چشم
چشم,جادوانه
جادوانه,مست
مست,هزار
هزار,ساحر
ساحر,چون
چون,سامریش
سامریش,در
در,گله
گله,بود
بگفتمش,به
به,لبم
لبم,بوسهای
بوسهای,حوالت
حوالت,کن
کن,به
به,خنده
خنده,گفت
گفت,کی
کی,ات
ات,با
با,من
من,این
این,معامله
معامله,بود
ز,اخترم
اخترم,نظری
نظری,سعد
سعد,در
در,ره
ره,است
است,که
که,دوش
دوش,میان
میان,ماه
ماه,و
و,رخ
رخ,یار
یار,من
من,مقابله
مقابله,بود
دهان,یار
یار,که
که,درمان
درمان,درد
درد,حافظ
حافظ,داشت
داشت,فغان
فغان,که
که,وقت
وقت,مروت
مروت,چه
چه,تنگ
تنگ,حوصله
حوصله,بود
آن,یار
یار,کز
کز,او
او,خانه
خانه,ما
ما,جای
جای,پری
پری,بود
بود,سر
سر,تا
تا,قدمش
قدمش,چون
چون,پری
پری,از
از,عیب
عیب,بری
بری,بود
دل,گفت
گفت,فروکش
فروکش,کنم
کنم,این
این,شهر
شهر,به
به,بویش
بویش,بیچاره
بیچاره,ندانست
ندانست,که
که,یارش
یارش,سفری
سفری,بود
تنها,نه
نه,ز
ز,راز
راز,دل
دل,من
من,پرده
پرده,برافتاد
برافتاد,تا
تا,بود
بود,فلک
فلک,شیوه
شیوه,او
او,پرده
پرده,دری
دری,بود
منظور,خردمند
خردمند,من
من,آن
آن,ماه
ماه,که
که,او
او,را
را,با
با,حسن
حسن,ادب
ادب,شیوه
شیوه,صاحب
صاحب,نظری
نظری,بود
از,چنگ
چنگ,منش
منش,اختر
اختر,بدمهر
بدمهر,به
به,در
در,برد
برد,آری
آری,چه
چه,کنم
کنم,دولت
دولت,دور
دور,قمری
قمری,بود
عذری,بنه
بنه,ای
ای,دل
دل,که
که,تو
تو,درویشی
درویشی,و
و,او
او,را
را,در
در,مملکت
مملکت,حسن
حسن,سر
سر,تاجوری
تاجوری,بود
اوقات,خوش
خوش,آن
آن,بود
بود,که
که,با
با,دوست
دوست,به
به,سر
سر,رفت
رفت,باقی
باقی,همه
همه,بیحاصلی
بیحاصلی,و
و,بیخبری
بیخبری,بود
خوش,بود
بود,لب
لب,آب
آب,و
و,گل
گل,و
و,سبزه
سبزه,و
و,نسرین
نسرین,افسوس
افسوس,که
که,آن
آن,گنج
گنج,روان
روان,رهگذری
رهگذری,بود
خود,را
را,بکش
بکش,ای
ای,بلبل
بلبل,از
از,این
این,رشک
رشک,که
که,گل
گل,را
را,با
با,باد
باد,صبا
صبا,وقت
وقت,سحر
سحر,جلوه
جلوه,گری
گری,بود
هر,گنج
گنج,سعادت
سعادت,که
که,خدا
خدا,داد
داد,به
به,حافظ
حافظ,از
از,یمن
یمن,دعای
دعای,شب
شب,و
و,ورد
ورد,سحری
سحری,بود
مسلمانان,مرا
مرا,وقتی
وقتی,دلی
دلی,بود
بود,که
که,با
با,وی
وی,گفتمی
گفتمی,گر
گر,مشکلی
مشکلی,بود
به,گردابی
گردابی,چو
چو,میافتادم
میافتادم,از
از,غم
غم,به
به,تدبیرش
تدبیرش,امید
امید,ساحلی
ساحلی,بود
دلی,همدرد
همدرد,و
و,یاری
یاری,مصلحت
مصلحت,بین
بین,که
که,استظهار
استظهار,هر
هر,اهل
اهل,دلی
دلی,بود
ز,من
من,ضایع
ضایع,شد
شد,اندر
اندر,کوی
کوی,جانان
جانان,چه
چه,دامنگیر
دامنگیر,یا
یا,رب
رب,منزلی
منزلی,بود
هنر,بیعیب
بیعیب,حرمان
حرمان,نیست
نیست,لیکن
لیکن,ز
ز,من
من,محرومتر
محرومتر,کی
کی,سائلی
سائلی,بود
بر,این
این,جان
جان,پریشان
پریشان,رحمت
رحمت,آرید
آرید,که
که,وقتی
وقتی,کاردانی
کاردانی,کاملی
کاملی,بود
مرا,تا
تا,عشق
عشق,تعلیم
تعلیم,سخن
سخن,کرد
کرد,حدیثم
حدیثم,نکته
نکته,هر
هر,محفلی
محفلی,بود
مگو,دیگر
دیگر,که
که,حافظ
حافظ,نکتهدان
نکتهدان,است
است,که
که,ما
ما,دیدیم
دیدیم,و
و,محکم
محکم,جاهلی
جاهلی,بود
در,ازل
ازل,هر
هر,کو
کو,به
به,فیض
فیض,دولت
دولت,ارزانی
ارزانی,بود
بود,تا
تا,ابد
ابد,جام
جام,مرادش
مرادش,همدم
همدم,جانی
جانی,بود
من,همان
همان,ساعت
ساعت,که
که,از
از,می
می,خواستم
خواستم,شد
شد,توبه
توبه,کار
کار,گفتم
گفتم,این
این,شاخ
شاخ,ار
ار,دهد
دهد,باری
باری,پشیمانی
پشیمانی,بود
خود,گرفتم
گرفتم,کافکنم
کافکنم,سجاده
سجاده,چون
چون,سوسن
سوسن,به
به,دوش
دوش,همچو
همچو,گل
گل,بر
بر,خرقه
خرقه,رنگ
رنگ,می
می,مسلمانی
مسلمانی,بود
بی,چراغ
چراغ,جام
جام,در
در,خلوت
خلوت,نمییارم
نمییارم,نشست
نشست,زان
زان,که
که,کنج
کنج,اهل
اهل,دل
دل,باید
باید,که
که,نورانی
نورانی,بود
همت,عالی
عالی,طلب
طلب,جام
جام,مرصع
مرصع,گو
گو,مباش
مباش,رند
رند,را
را,آب
آب,عنب
عنب,یاقوت
یاقوت,رمانی
رمانی,بود
گر,چه
چه,بیسامان
بیسامان,نماید
نماید,کار
کار,ما
ما,سهلش
سهلش,مبین
مبین,کاندر
کاندر,این
این,کشور
کشور,گدایی
گدایی,رشک
رشک,سلطانی
سلطانی,بود
نیک,نامی
نامی,خواهی
خواهی,ای
ای,دل
دل,با
با,بدان
بدان,صحبت
صحبت,مدار
مدار,خودپسندی
خودپسندی,جان
جان,من
من,برهان
برهان,نادانی
نادانی,بود
مجلس,انس
انس,و
و,بهار
بهار,و
و,بحث
بحث,شعر
شعر,اندر
اندر,میان
میان,نستدن
نستدن,جام
جام,می
می,از
از,جانان
جانان,گران
گران,جانی
جانی,بود
دی,عزیزی
عزیزی,گفت
گفت,حافظ
حافظ,میخورد
میخورد,پنهان
پنهان,شراب
شراب,ای
ای,عزیز
عزیز,من
من,نه
نه,عیب
عیب,آن
آن,به
به,که
که,پنهانی
پنهانی,بود
کنون,که
که,در
در,چمن
چمن,آمد
آمد,گل
گل,از
از,عدم
عدم,به
به,وجود
وجود,بنفشه
بنفشه,در
در,قدم
قدم,او
او,نهاد
نهاد,سر
سر,به
به,سجود
بنوش,جام
جام,صبوحی
صبوحی,به
به,ناله
ناله,دف
دف,و
و,چنگ
چنگ,ببوس
ببوس,غبغب
غبغب,ساقی
ساقی,به
به,نغمه
نغمه,نی
نی,و
و,عود
به,دور
دور,گل
گل,منشین
منشین,بی
بی,شراب
شراب,و
و,شاهد
شاهد,و
و,چنگ
چنگ,که
که,همچو
همچو,روز
روز,بقا
بقا,هفتهای
هفتهای,بود
بود,معدود
شد,از
از,خروج
خروج,ریاحین
ریاحین,چو
چو,آسمان
آسمان,روشن
روشن,زمین
زمین,به
به,اختر
اختر,میمون
میمون,و
و,طالع
طالع,مسعود
ز,دست
دست,شاهد
شاهد,نازک
نازک,عذار
عذار,عیسی
عیسی,دم
دم,شراب
شراب,نوش
نوش,و
و,رها
رها,کن
کن,حدیث
حدیث,عاد
عاد,و
و,ثمود
جهان,چو
چو,خلد
خلد,برین
برین,شد
شد,به
به,دور
دور,سوسن
سوسن,و
و,گل
گل,ولی
ولی,چه
چه,سود
سود,که
که,در
در,وی
وی,نه
نه,ممکن
ممکن,است
است,خلود
چو,گل
گل,سوار
سوار,شود
شود,بر
بر,هوا
هوا,سلیمان
سلیمان,وار
وار,سحر
سحر,که
که,مرغ
مرغ,درآید
درآید,به
به,نغمه
نغمه,داوود
به,باغ
باغ,تازه
تازه,کن
کن,آیین
آیین,دین
دین,زردشتی
زردشتی,کنون
کنون,که
که,لاله
لاله,برافروخت
برافروخت,آتش
آتش,نمرود
بخواه,جام
جام,صبوحی
صبوحی,به
به,یاد
یاد,آصف
آصف,عهد
عهد,وزیر
وزیر,ملک
ملک,سلیمان
سلیمان,عماد
عماد,دین
دین,محمود
بود,که
که,مجلس
مجلس,حافظ
حافظ,به
به,یمن
یمن,تربیتش
تربیتش,هر
هر,آنچه
آنچه,میطلبد
میطلبد,جمله
جمله,باشدش
باشدش,موجود
از,دیده
دیده,خون
خون,دل
دل,همه
همه,بر
بر,روی
روی,ما
ما,رود
رود,بر
بر,روی
روی,ما
ما,ز
ز,دیده
دیده,چه
چه,گویم
گویم,چهها
چهها,رود
ما,در
در,درون
درون,سینه
سینه,هوایی
هوایی,نهفتهایم
نهفتهایم,بر
بر,باد
باد,اگر
اگر,رود
رود,دل
دل,ما
ما,زان
زان,هوا
هوا,رود
خورشید,خاوری
خاوری,کند
کند,از
از,رشک
رشک,جامه
جامه,چاک
چاک,گر
گر,ماه
ماه,مهرپرور
مهرپرور,من
من,در
در,قبا
قبا,رود
بر,خاک
خاک,راه
راه,یار
یار,نهادیم
نهادیم,روی
روی,خویش
خویش,بر
بر,روی
روی,ما
ما,رواست
رواست,اگر
اگر,آشنا
آشنا,رود
سیل,است
است,آب
آب,دیده
دیده,و
و,هر
هر,کس
کس,که
که,بگذرد
بگذرد,گر
گر,خود
خود,دلش
دلش,ز
ز,سنگ
سنگ,بود
بود,هم
هم,ز
ز,جا
جا,رود
ما,را
را,به
به,آب
آب,دیده
دیده,شب
شب,و
و,روز
روز,ماجراست
ماجراست,زان
زان,رهگذر
رهگذر,که
که,بر
بر,سر
سر,کویش
کویش,چرا
چرا,رود
حافظ,به
به,کوی
کوی,میکده
میکده,دایم
دایم,به
به,صدق
صدق,دل
دل,چون
چون,صوفیان
صوفیان,صومعه
صومعه,دار
دار,از
از,صفا
صفا,رود
چو,دست
دست,بر
بر,سر
سر,زلفش
زلفش,زنم
زنم,به
به,تاب
تاب,رود
رود,ور
ور,آشتی
آشتی,طلبم
طلبم,با
با,سر
سر,عتاب
عتاب,رود
چو,ماه
ماه,نو
نو,ره
ره,بیچارگان
بیچارگان,نظاره
نظاره,زند
زند,به
به,گوشه
گوشه,ابرو
ابرو,و
و,در
در,نقاب
نقاب,رود
شب,شراب
شراب,خرابم
خرابم,کند
کند,به
به,بیداری
بیداری,وگر
وگر,به
به,روز
روز,شکایت
شکایت,کنم
کنم,به
به,خواب
خواب,رود
طریق,عشق
عشق,پرآشوب
پرآشوب,و
و,فتنه
فتنه,است
است,ای
ای,دل
دل,بیفتد
بیفتد,آن
آن,که
که,در
در,این
این,راه
راه,با
با,شتاب
شتاب,رود
گدایی,در
در,جانان
جانان,به
به,سلطنت
سلطنت,مفروش
مفروش,کسی
کسی,ز
ز,سایه
سایه,این
این,در
در,به
به,آفتاب
آفتاب,رود
سواد,نامه
نامه,موی
موی,سیاه
سیاه,چون
چون,طی
طی,شد
شد,بیاض
بیاض,کم
کم,نشود
نشود,گر
گر,صد
صد,انتخاب
انتخاب,رود
حباب,را
را,چو
چو,فتد
فتد,باد
باد,نخوت
نخوت,اندر
اندر,سر
سر,کلاه
کلاه,داریش
داریش,اندر
اندر,سر
سر,شراب
شراب,رود
حجاب,راه
راه,تویی
تویی,حافظ
حافظ,از
از,میان
میان,برخیز
برخیز,خوشا
خوشا,کسی
کسی,که
که,در
در,این
این,راه
راه,بیحجاب
بیحجاب,رود
از,سر
سر,کوی
کوی,تو
تو,هر
هر,کو
کو,به
به,ملالت
ملالت,برود
برود,نرود
نرود,کارش
کارش,و
و,آخر
آخر,به
به,خجالت
خجالت,برود
کاروانی,که
که,بود
بود,بدرقهاش
بدرقهاش,حفظ
حفظ,خدا
خدا,به
به,تجمل
تجمل,بنشیند
بنشیند,به
به,جلالت
جلالت,برود
سالک,از
از,نور
نور,هدایت
هدایت,ببرد
ببرد,راه
راه,به
به,دوست
دوست,که
که,به
به,جایی
جایی,نرسد
نرسد,گر
گر,به
به,ضلالت
ضلالت,برود
کام,خود
خود,آخر
آخر,عمر
عمر,از
از,می
می,و
و,معشوق
معشوق,بگیر
بگیر,حیف
حیف,اوقات
اوقات,که
که,یک
یک,سر
سر,به
به,بطالت
بطالت,برود
ای,دلیل
دلیل,دل
دل,گمگشته
گمگشته,خدا
خدا,را
را,مددی
مددی,که
که,غریب
غریب,ار
ار,نبرد
نبرد,ره
ره,به
به,دلالت
دلالت,برود
حکم,مستوری
مستوری,و
و,مستی
مستی,همه
همه,بر
بر,خاتمت
خاتمت,است
است,کس
کس,ندانست
ندانست,که
که,آخر
آخر,به
به,چه
چه,حالت
حالت,برود
حافظ,از
از,چشمه
چشمه,حکمت
حکمت,به
به,کف
کف,آور
آور,جامی
جامی,بو
بو,که
که,از
از,لوح
لوح,دلت
دلت,نقش
نقش,جهالت
جهالت,برود
هرگزم,نقش
نقش,تو
تو,از
از,لوح
لوح,دل
دل,و
و,جان
جان,نرود
نرود,هرگز
هرگز,از
از,یاد
یاد,من
من,آن
آن,سرو
سرو,خرامان
خرامان,نرود
از,دماغ
دماغ,من
من,سرگشته
سرگشته,خیال
خیال,دهنت
دهنت,به
به,جفای
جفای,فلک
فلک,و
و,غصه
غصه,دوران
دوران,نرود
در,ازل
ازل,بست
بست,دلم
دلم,با
با,سر
سر,زلفت
زلفت,پیوند
پیوند,تا
تا,ابد
ابد,سر
سر,نکشد
نکشد,وز
وز,سر
سر,پیمان
پیمان,نرود
هر,چه
چه,جز
جز,بار
بار,غمت
غمت,بر
بر,دل
دل,مسکین
مسکین,من
من,است
است,برود
برود,از
از,دل
دل,من
من,وز
وز,دل
دل,من
من,آن
آن,نرود
آن,چنان
چنان,مهر
مهر,توام
توام,در
در,دل
دل,و
و,جان
جان,جای
جای,گرفت
گرفت,که
که,اگر
اگر,سر
سر,برود
برود,از
از,دل
دل,و
و,از
از,جان
جان,نرود
گر,رود
رود,از
از,پی
پی,خوبان
خوبان,دل
دل,من
من,معذور
معذور,است
است,درد
درد,دارد
دارد,چه
چه,کند
کند,کز
کز,پی
پی,درمان
درمان,نرود
هر,که
که,خواهد
خواهد,که
که,چو
چو,حافظ
حافظ,نشود
نشود,سرگردان
سرگردان,دل
دل,به
به,خوبان
خوبان,ندهد
